ArrivedTime,ExecutionTime(ms),,,,,,,,,,,
10/06/2020 13:06:53.933 ,45,,,,,,,,,,,
10/06/2020 12:53:06.872 ,0,,,,,,,,,,,
10/06/2020 13:01:04.247 ,22,,,,,,,,,,,
10/06/2020 12:42:50.268 ,0,,,,,,,,,,,
10/06/2020 13:02:15.886 ,0,,,,,,,,,,,
10/06/2020 13:06:21.015 ,25,,,,,,,,,,,
10/06/2020 12:48:43.408 ,0,,,,,,,,,,,
10/06/2020 13:02:10.157 ,23,,,,,,,,,,,
10/06/2020 12:42:55.977 ,0,,,,,,,,,,,
10/06/2020 13:06:11.943 ,19,,,,,,,,,,,
10/06/2020 13:02:08.326 ,0,,,,,,,,,,,
10/06/2020 12:20:26.645 ,25,,,,,,,,,,,
10/06/2020 12:42:56.402 ,0,,,,,,,,,,,
10/06/2020 12:42:50.589 ,0,,,,,,,,,,,
10/06/2020 12:49:08.899 ,20,,,,,,,,,,,
10/06/2020 12:48:53.060 ,0,,,,,,,,,,,
10/06/2020 13:02:19.930 ,0,,,,,,,,,,,
10/06/2020 13:01:50.475 ,22,,,,,,,,,,,
10/06/2020 13:07:07.172 ,23,,,,,,,,,,,
10/06/2020 13:02:07.061 ,0,,,,,,,,,,,
10/06/2020 12:49:15.005 ,0,,,,,,,,,,,
10/06/2020 13:02:04.439 ,0,,,,,,,,,,,
10/06/2020 13:01:32.817 ,21,,,,,,,,,,,
10/06/2020 13:02:27.442 ,20,,,,,,,,,,,
10/06/2020 13:03:07.798 ,0,,,,,,,,,,,
10/06/2020 12:49:22.559 ,1,,,,,,,,,,,
10/06/2020 12:48:43.175 ,0,,,,,,,,,,,
10/06/2020 13:02:10.171 ,0,,,,,,,,,,,
10/06/2020 13:07:22.127 ,21,,,,,,,,,,,
10/06/2020 13:02:16.797 ,21,,,,,,,,,,,
10/06/2020 12:49:04.237 ,23,,,,,,,,,,,
10/06/2020 12:48:55.471 ,22,,,,,,,,,,,
10/06/2020 13:02:15.197 ,19,,,,,,,,,,,
10/06/2020 13:02:17.499 ,22,,,,,,,,,,,
10/06/2020 12:48:39.118 ,21,,,,,,,,,,,
10/06/2020 12:49:12.866 ,21,,,,,,,,,,,
10/06/2020 12:20:27.270 ,20,,,,,,,,,,,
10/06/2020 12:20:20.250 ,13,,,,,,,,,,,
10/06/2020 13:07:33.072 ,23,,,,,,,,,,,
10/06/2020 12:42:57.733 ,1,,,,,,,,,,,
10/06/2020 12:49:57.552 ,0,,,,,,,,,,,
10/06/2020 12:21:10.341 ,1,,,,,,,,,,,
10/06/2020 12:49:15.879 ,0,,,,,,,,,,,
10/06/2020 13:02:08.084 ,0,,,,,,,,,,,
10/06/2020 12:48:44.753 ,22,,,,,,,,,,,
10/06/2020 12:21:32.255 ,0,,,,,,,,,,,
10/06/2020 12:16:25.150 ,252,,,,,,,,,,,
10/06/2020 12:53:47.602 ,0,,,,,,,,,,,
10/06/2020 12:41:57.033 ,0,,,,,,,,,,,
10/06/2020 13:06:58.504 ,32,,,,,,,,,,,
10/06/2020 13:06:39.098 ,36,,,,,,,,,,,
10/06/2020 13:03:46.506 ,0,,,,,,,,,,,
10/06/2020 12:48:54.698 ,28,,,,,,,,,,,
10/06/2020 12:49:24.744 ,0,,,,,,,,,,,
10/06/2020 12:48:55.851 ,22,,,,,,,,,,,
10/06/2020 13:06:57.458 ,63,,,,,,,,,,,
10/06/2020 13:01:13.514 ,22,,,,,,,,,,,
10/06/2020 12:49:09.542 ,2,,,,,,,,,,,
10/06/2020 12:49:14.649 ,0,,,,,,,,,,,
10/06/2020 12:48:59.379 ,22,,,,,,,,,,,
10/06/2020 12:48:52.190 ,22,,,,,,,,,,,
10/06/2020 12:49:18.867 ,29,,,,,,,,,,,
10/06/2020 12:51:01.847 ,133,,,,,,,,,,,
10/06/2020 12:50:56.073 ,195,,,,,,,,,,,
10/06/2020 12:49:18.448 ,30,,,,,,,,,,,
10/06/2020 12:43:14.129 ,0,,,,,,,,,,,
10/06/2020 13:04:14.464 ,0,,,,,,,,,,,
10/06/2020 13:06:58.445 ,20,,,,,,,,,,,
10/06/2020 12:53:18.955 ,0,,,,,,,,,,,
10/06/2020 12:21:34.111 ,0,,,,,,,,,,,
10/06/2020 13:07:14.944 ,21,,,,,,,,,,,
10/06/2020 13:07:39.273 ,2,,,,,,,,,,,
10/06/2020 13:02:26.864 ,0,,,,,,,,,,,
10/06/2020 13:02:37.166 ,0,,,,,,,,,,,
10/06/2020 12:20:19.890 ,23,,,,,,,,,,,
10/06/2020 12:53:38.236 ,27,,,,,,,,,,,
10/06/2020 12:52:51.769 ,0,,,,,,,,,,,
10/06/2020 12:49:49.611 ,0,,,,,,,,,,,
10/06/2020 12:49:35.909 ,23,,,,,,,,,,,
10/06/2020 13:08:28.130 ,0,,,,,,,,,,,
10/06/2020 13:07:10.965 ,1,,,,,,,,,,,
10/06/2020 13:07:51.285 ,0,,,,,,,,,,,
10/06/2020 12:54:22.089 ,5,,,,,,,,,,,
10/06/2020 12:53:56.054 ,24,,,,,,,,,,,
10/06/2020 13:03:53.273 ,2,,,,,,,,,,,
10/06/2020 12:49:19.557 ,21,,,,,,,,,,,
10/06/2020 13:06:39.259 ,34,,,,,,,,,,,
10/06/2020 12:43:56.328 ,0,,,,,,,,,,,
10/06/2020 12:53:47.586 ,0,,,,,,,,,,,
10/06/2020 13:03:00.176 ,0,,,,,,,,,,,
10/06/2020 13:03:00.259 ,0,,,,,,,,,,,
10/06/2020 13:01:45.656 ,0,,,,,,,,,,,
10/06/2020 13:03:40.164 ,22,,,,,,,,,,,
10/06/2020 13:07:39.784 ,0,,,,,,,,,,,
10/06/2020 13:07:34.623 ,22,,,,,,,,,,,
10/06/2020 12:54:28.758 ,0,,,,,,,,,,,
10/06/2020 13:07:43.261 ,0,,,,,,,,,,,
10/06/2020 12:43:53.579 ,0,,,,,,,,,,,
10/06/2020 12:49:12.482 ,0,,,,,,,,,,,
10/06/2020 13:02:32.187 ,22,,,,,,,,,,,
10/06/2020 13:02:04.657 ,0,,,,,,,,,,,
10/06/2020 13:04:15.430 ,23,,,,,,,,,,,
10/06/2020 12:20:22.341 ,26,,,,,,,,,,,
10/06/2020 12:20:20.474 ,23,,,,,,,,,,,
10/06/2020 13:01:56.733 ,23,,,,,,,,,,,
10/06/2020 12:49:58.262 ,0,,,,,,,,,,,
10/06/2020 12:50:11.990 ,0,,,,,,,,,,,
10/06/2020 12:54:04.728 ,0,,,,,,,,,,,
10/06/2020 13:07:46.112 ,0,,,,,,,,,,,
10/06/2020 12:20:35.177 ,25,,,,,,,,,,,
10/06/2020 12:21:25.276 ,3,,,,,,,,,,,
10/06/2020 12:21:30.401 ,1,,,,,,,,,,,
10/06/2020 12:43:33.089 ,2,,,,,,,,,,,
10/06/2020 12:43:44.057 ,0,,,,,,,,,,,
10/06/2020 12:43:43.040 ,20,,,,,,,,,,,
10/06/2020 12:20:46.979 ,26,,,,,,,,,,,
10/06/2020 12:49:00.760 ,30,,,,,,,,,,,
10/06/2020 12:48:51.701 ,27,,,,,,,,,,,
10/06/2020 13:04:32.168 ,0,,,,,,,,,,,
10/06/2020 13:03:46.212 ,0,,,,,,,,,,,
10/06/2020 13:03:07.286 ,0,,,,,,,,,,,
10/06/2020 12:49:15.652 ,0,,,,,,,,,,,
10/06/2020 13:01:35.012 ,1,,,,,,,,,,,
10/06/2020 13:02:59.818 ,0,,,,,,,,,,,
10/06/2020 13:02:59.888 ,0,,,,,,,,,,,
10/06/2020 13:03:31.743 ,0,,,,,,,,,,,
10/06/2020 13:07:06.787 ,22,,,,,,,,,,,
10/06/2020 12:50:30.845 ,235,,,,,,,,,,,
10/06/2020 12:54:28.417 ,0,,,,,,,,,,,
10/06/2020 13:02:17.551 ,21,,,,,,,,,,,
10/06/2020 12:54:08.372 ,0,,,,,,,,,,,
10/06/2020 12:53:32.107 ,0,,,,,,,,,,,
10/06/2020 12:49:54.905 ,0,,,,,,,,,,,
10/06/2020 12:50:00.607 ,0,,,,,,,,,,,
10/06/2020 12:49:16.468 ,34,,,,,,,,,,,
10/06/2020 12:54:02.043 ,25,,,,,,,,,,,
10/06/2020 13:04:33.851 ,0,,,,,,,,,,,
10/06/2020 13:04:39.406 ,0,,,,,,,,,,,
10/06/2020 12:49:24.985 ,23,,,,,,,,,,,
10/06/2020 12:50:04.136 ,0,,,,,,,,,,,
10/06/2020 12:50:25.755 ,0,,,,,,,,,,,
10/06/2020 12:50:13.203 ,0,,,,,,,,,,,
10/06/2020 13:07:44.905 ,21,,,,,,,,,,,
10/06/2020 13:07:41.568 ,0,,,,,,,,,,,
10/06/2020 13:07:45.996 ,0,,,,,,,,,,,
10/06/2020 12:21:31.540 ,1,,,,,,,,,,,
10/06/2020 12:49:09.428 ,27,,,,,,,,,,,
10/06/2020 13:02:25.605 ,0,,,,,,,,,,,
10/06/2020 13:06:45.239 ,81,,,,,,,,,,,
10/06/2020 13:07:28.813 ,22,,,,,,,,,,,
10/06/2020 12:54:22.173 ,0,,,,,,,,,,,
10/06/2020 12:54:50.364 ,0,,,,,,,,,,,
10/06/2020 12:53:48.180 ,0,,,,,,,,,,,
10/06/2020 12:20:46.997 ,27,,,,,,,,,,,
10/06/2020 13:03:55.339 ,0,,,,,,,,,,,
10/06/2020 12:44:05.098 ,0,,,,,,,,,,,
10/06/2020 12:16:28.996 ,289,,,,,,,,,,,
10/06/2020 13:02:08.637 ,20,,,,,,,,,,,
10/06/2020 12:43:49.710 ,0,,,,,,,,,,,
10/06/2020 12:21:41.495 ,0,,,,,,,,,,,
10/06/2020 13:02:57.599 ,21,,,,,,,,,,,
10/06/2020 12:50:37.143 ,0,,,,,,,,,,,
10/06/2020 13:08:22.893 ,24,,,,,,,,,,,
10/06/2020 12:54:28.198 ,0,,,,,,,,,,,
10/06/2020 13:04:25.459 ,18,,,,,,,,,,,
10/06/2020 13:03:30.130 ,20,,,,,,,,,,,
10/06/2020 13:07:53.957 ,23,,,,,,,,,,,
10/06/2020 12:49:49.010 ,21,,,,,,,,,,,
10/06/2020 12:50:13.145 ,22,,,,,,,,,,,
10/06/2020 12:54:50.165 ,0,,,,,,,,,,,
10/06/2020 12:20:36.470 ,26,,,,,,,,,,,
10/06/2020 12:20:56.209 ,0,,,,,,,,,,,
10/06/2020 12:21:30.959 ,0,,,,,,,,,,,
10/06/2020 12:21:31.024 ,2,,,,,,,,,,,
10/06/2020 12:21:36.120 ,3,,,,,,,,,,,
10/06/2020 12:53:45.547 ,0,,,,,,,,,,,
10/06/2020 12:53:48.878 ,0,,,,,,,,,,,
10/06/2020 12:54:00.041 ,0,,,,,,,,,,,
10/06/2020 13:03:53.700 ,20,,,,,,,,,,,
10/06/2020 12:44:19.809 ,6,,,,,,,,,,,
10/06/2020 12:19:39.267 ,23,,,,,,,,,,,
10/06/2020 12:49:56.158 ,0,,,,,,,,,,,
10/06/2020 12:53:40.212 ,25,,,,,,,,,,,
10/06/2020 12:44:24.760 ,0,,,,,,,,,,,
10/06/2020 12:49:17.000 ,22,,,,,,,,,,,
10/06/2020 12:50:37.863 ,0,,,,,,,,,,,
10/06/2020 12:44:20.650 ,2,,,,,,,,,,,
10/06/2020 12:50:34.707 ,0,,,,,,,,,,,
10/06/2020 12:50:23.133 ,0,,,,,,,,,,,
10/06/2020 12:50:20.195 ,0,,,,,,,,,,,
10/06/2020 12:49:34.605 ,47,,,,,,,,,,,
10/06/2020 12:20:46.910 ,27,,,,,,,,,,,
10/06/2020 12:20:30.641 ,24,,,,,,,,,,,
10/06/2020 12:21:49.278 ,2,,,,,,,,,,,
10/06/2020 12:21:32.720 ,6,,,,,,,,,,,
10/06/2020 12:21:31.684 ,2,,,,,,,,,,,
10/06/2020 12:54:00.531 ,0,,,,,,,,,,,
10/06/2020 12:50:04.870 ,20,,,,,,,,,,,
10/06/2020 13:08:54.532 ,23,,,,,,,,,,,
10/06/2020 12:44:34.285 ,0,,,,,,,,,,,
10/06/2020 12:44:36.813 ,0,,,,,,,,,,,
10/06/2020 12:44:08.038 ,0,,,,,,,,,,,
10/06/2020 12:49:26.293 ,22,,,,,,,,,,,
10/06/2020 12:49:23.189 ,33,,,,,,,,,,,
10/06/2020 12:53:48.639 ,24,,,,,,,,,,,
10/06/2020 12:22:05.219 ,0,,,,,,,,,,,
10/06/2020 12:39:32.614 ,294,,,,,,,,,,,
10/06/2020 12:53:57.130 ,25,,,,,,,,,,,
10/06/2020 12:54:18.808 ,0,,,,,,,,,,,
10/06/2020 12:49:54.866 ,21,,,,,,,,,,,
10/06/2020 12:20:48.749 ,26,,,,,,,,,,,
10/06/2020 12:50:41.796 ,6,,,,,,,,,,,
10/06/2020 12:21:49.793 ,3,,,,,,,,,,,
10/06/2020 12:43:46.611 ,23,,,,,,,,,,,
10/06/2020 12:21:30.653 ,1,,,,,,,,,,,
10/06/2020 12:16:27.787 ,293,,,,,,,,,,,
10/06/2020 12:20:36.206 ,2,,,,,,,,,,,
10/06/2020 12:20:55.397 ,7,,,,,,,,,,,
10/06/2020 12:39:23.480 ,275,,,,,,,,,,,
10/06/2020 12:21:30.894 ,1,,,,,,,,,,,
10/06/2020 12:50:38.357 ,0,,,,,,,,,,,
10/06/2020 12:54:28.433 ,0,,,,,,,,,,,
10/06/2020 12:50:58.884 ,208,,,,,,,,,,,
10/06/2020 12:21:50.475 ,6,,,,,,,,,,,
10/06/2020 12:44:02.721 ,3,,,,,,,,,,,
10/06/2020 12:51:22.403 ,0,,,,,,,,,,,
10/06/2020 12:50:45.918 ,23,,,,,,,,,,,
10/06/2020 12:22:12.788 ,1,,,,,,,,,,,
10/06/2020 12:21:48.038 ,0,,,,,,,,,,,
10/06/2020 12:21:55.050 ,0,,,,,,,,,,,
10/06/2020 12:44:05.016 ,22,,,,,,,,,,,
10/06/2020 12:44:29.975 ,20,,,,,,,,,,,
10/06/2020 12:51:14.802 ,0,,,,,,,,,,,
10/06/2020 12:21:05.383 ,27,,,,,,,,,,,
10/06/2020 12:21:30.595 ,2,,,,,,,,,,,
10/06/2020 12:21:49.856 ,1,,,,,,,,,,,
10/06/2020 12:44:18.232 ,20,,,,,,,,,,,
10/06/2020 12:54:06.242 ,29,,,,,,,,,,,
10/06/2020 12:21:45.367 ,0,,,,,,,,,,,
10/06/2020 12:20:41.714 ,25,,,,,,,,,,,
10/06/2020 12:21:39.845 ,33,,,,,,,,,,,
10/06/2020 12:43:52.670 ,21,,,,,,,,,,,
10/06/2020 12:54:17.773 ,0,,,,,,,,,,,
10/06/2020 12:53:54.273 ,25,,,,,,,,,,,
10/06/2020 12:44:10.293 ,22,,,,,,,,,,,
10/06/2020 12:54:07.928 ,30,,,,,,,,,,,
10/06/2020 12:55:12.417 ,3,,,,,,,,,,,
10/06/2020 12:21:32.004 ,1,,,,,,,,,,,
10/06/2020 12:22:12.174 ,1,,,,,,,,,,,
10/06/2020 12:21:31.582 ,36,,,,,,,,,,,
10/06/2020 12:21:09.106 ,1,,,,,,,,,,,
10/06/2020 12:43:53.911 ,21,,,,,,,,,,,
10/06/2020 12:21:09.097 ,31,,,,,,,,,,,
10/06/2020 12:20:49.032 ,26,,,,,,,,,,,
10/06/2020 12:53:52.221 ,24,,,,,,,,,,,
10/06/2020 12:50:49.498 ,0,,,,,,,,,,,
10/06/2020 12:50:18.403 ,22,,,,,,,,,,,
10/06/2020 12:50:31.087 ,21,,,,,,,,,,,
10/06/2020 12:22:13.053 ,2,,,,,,,,,,,
10/06/2020 12:54:54.945 ,0,,,,,,,,,,,
10/06/2020 12:54:04.521 ,24,,,,,,,,,,,
10/06/2020 12:53:49.492 ,27,,,,,,,,,,,
10/06/2020 12:53:49.226 ,26,,,,,,,,,,,
10/06/2020 12:50:31.557 ,0,,,,,,,,,,,
10/06/2020 12:21:06.220 ,27,,,,,,,,,,,
10/06/2020 12:54:48.694 ,0,,,,,,,,,,,
10/06/2020 12:54:22.789 ,2,,,,,,,,,,,
10/06/2020 12:20:18.408 ,60,,,,,,,,,,,
10/06/2020 12:22:12.116 ,1,,,,,,,,,,,
10/06/2020 12:51:03.036 ,0,,,,,,,,,,,
10/06/2020 12:54:04.444 ,27,,,,,,,,,,,
10/06/2020 12:21:26.161 ,1,,,,,,,,,,,
10/06/2020 12:21:30.313 ,1,,,,,,,,,,,
10/06/2020 12:21:51.166 ,2,,,,,,,,,,,
10/06/2020 12:21:30.692 ,2,,,,,,,,,,,
10/06/2020 12:21:49.342 ,2,,,,,,,,,,,
10/06/2020 12:16:28.099 ,327,,,,,,,,,,,
10/06/2020 12:53:13.615 ,29,,,,,,,,,,,
10/06/2020 12:20:59.824 ,28,,,,,,,,,,,
10/06/2020 12:16:29.884 ,334,,,,,,,,,,,
10/06/2020 12:54:30.713 ,0,,,,,,,,,,,
10/06/2020 12:53:45.514 ,0,,,,,,,,,,,
10/06/2020 12:50:37.807 ,240,,,,,,,,,,,
10/06/2020 12:54:34.815 ,31,,,,,,,,,,,
10/06/2020 12:21:49.578 ,2,,,,,,,,,,,
10/06/2020 12:21:20.857 ,29,,,,,,,,,,,
10/06/2020 12:21:40.409 ,40,,,,,,,,,,,
10/06/2020 12:21:01.690 ,23,,,,,,,,,,,
10/06/2020 12:22:11.713 ,2,,,,,,,,,,,
10/06/2020 12:21:17.067 ,1,,,,,,,,,,,
10/06/2020 12:22:12.085 ,1,,,,,,,,,,,
10/06/2020 12:55:28.506 ,0,,,,,,,,,,,
10/06/2020 12:22:20.708 ,3,,,,,,,,,,,
10/06/2020 12:22:28.896 ,1,,,,,,,,,,,
10/06/2020 12:21:31.283 ,29,,,,,,,,,,,
10/06/2020 12:20:31.590 ,76,,,,,,,,,,,
10/06/2020 12:21:13.307 ,28,,,,,,,,,,,
10/06/2020 12:54:23.913 ,0,,,,,,,,,,,
10/06/2020 12:21:57.291 ,0,,,,,,,,,,,
10/06/2020 12:21:11.542 ,29,,,,,,,,,,,
10/06/2020 12:54:15.726 ,28,,,,,,,,,,,
10/06/2020 12:53:44.131 ,32,,,,,,,,,,,
10/06/2020 12:55:20.215 ,0,,,,,,,,,,,
10/06/2020 12:54:21.093 ,30,,,,,,,,,,,
10/06/2020 12:22:24.972 ,1,,,,,,,,,,,
10/06/2020 12:22:41.060 ,3,,,,,,,,,,,
10/06/2020 12:50:58.894 ,248,,,,,,,,,,,
10/06/2020 12:55:21.741 ,3,,,,,,,,,,,
10/06/2020 12:55:30.651 ,0,,,,,,,,,,,
10/06/2020 12:50:37.664 ,295,,,,,,,,,,,
10/06/2020 12:21:00.274 ,32,,,,,,,,,,,
10/06/2020 12:54:11.482 ,30,,,,,,,,,,,
10/06/2020 12:54:16.426 ,29,,,,,,,,,,,
10/06/2020 12:21:59.613 ,0,,,,,,,,,,,
10/06/2020 12:21:59.684 ,0,,,,,,,,,,,
10/06/2020 12:21:44.439 ,50,,,,,,,,,,,
10/06/2020 12:22:13.071 ,1,,,,,,,,,,,
10/06/2020 12:22:28.509 ,2,,,,,,,,,,,
10/06/2020 12:16:15.362 ,373,,,,,,,,,,,
10/06/2020 12:22:49.826 ,0,,,,,,,,,,,
10/06/2020 12:16:12.186 ,320,,,,,,,,,,,
10/06/2020 12:22:12.261 ,1,,,,,,,,,,,
10/06/2020 12:20:54.111 ,1,,,,,,,,,,,
10/06/2020 12:54:28.327 ,0,,,,,,,,,,,
10/06/2020 12:55:20.897 ,5,,,,,,,,,,,
10/06/2020 12:55:13.077 ,33,,,,,,,,,,,
10/06/2020 12:21:49.212 ,1,,,,,,,,,,,
10/06/2020 12:22:12.491 ,2,,,,,,,,,,,
10/06/2020 12:22:12.664 ,1,,,,,,,,,,,
10/06/2020 12:23:10.425 ,2,,,,,,,,,,,
10/06/2020 12:21:49.685 ,1,,,,,,,,,,,
10/06/2020 12:55:15.423 ,0,,,,,,,,,,,
10/06/2020 12:22:29.066 ,0,,,,,,,,,,,
10/06/2020 12:22:26.807 ,0,,,,,,,,,,,
10/06/2020 12:55:13.197 ,0,,,,,,,,,,,
10/06/2020 12:54:32.638 ,32,,,,,,,,,,,
10/06/2020 12:21:31.452 ,34,,,,,,,,,,,
10/06/2020 12:21:31.532 ,31,,,,,,,,,,,
10/06/2020 12:22:51.058 ,0,,,,,,,,,,,
10/06/2020 12:55:20.432 ,0,,,,,,,,,,,
10/06/2020 12:50:53.504 ,273,,,,,,,,,,,
10/06/2020 12:55:24.098 ,0,,,,,,,,,,,
10/06/2020 12:22:09.556 ,3,,,,,,,,,,,
10/06/2020 12:50:49.941 ,288,,,,,,,,,,,
10/06/2020 12:21:40.991 ,52,,,,,,,,,,,
10/06/2020 12:22:02.102 ,40,,,,,,,,,,,
10/06/2020 12:22:32.192 ,6,,,,,,,,,,,
10/06/2020 12:21:54.552 ,34,,,,,,,,,,,
10/06/2020 12:22:41.081 ,0,,,,,,,,,,,
10/06/2020 12:22:13.712 ,2,,,,,,,,,,,
10/06/2020 14:30:24.516 ,60,,,,,,,,,,,
10/06/2020 14:31:31.573 ,22,,,,,,,,,,,
10/06/2020 14:31:30.183 ,19,,,,,,,,,,,
10/06/2020 14:31:08.823 ,18,,,,,,,,,,,
10/06/2020 14:31:03.923 ,22,,,,,,,,,,,
10/06/2020 14:31:34.943 ,20,,,,,,,,,,,
10/06/2020 14:31:08.801 ,21,,,,,,,,,,,
10/06/2020 14:30:58.084 ,24,,,,,,,,,,,
10/06/2020 14:31:20.351 ,0,,,,,,,,,,,
10/06/2020 14:32:14.174 ,2,,,,,,,,,,,
10/06/2020 14:31:47.313 ,0,,,,,,,,,,,
10/06/2020 14:25:49.880 ,344,,,,,,,,,,,
10/06/2020 14:31:10.425 ,21,,,,,,,,,,,
10/06/2020 14:32:10.723 ,0,,,,,,,,,,,
10/06/2020 14:31:21.643 ,20,,,,,,,,,,,
10/06/2020 14:31:44.849 ,21,,,,,,,,,,,
10/06/2020 14:32:03.249 ,20,,,,,,,,,,,
10/06/2020 14:31:24.409 ,22,,,,,,,,,,,
10/06/2020 14:31:59.442 ,22,,,,,,,,,,,
10/06/2020 14:31:11.922 ,0,,,,,,,,,,,
10/06/2020 14:31:29.679 ,1,,,,,,,,,,,
10/06/2020 14:31:42.575 ,0,,,,,,,,,,,
10/06/2020 14:32:06.649 ,0,,,,,,,,,,,
10/06/2020 14:32:26.949 ,3,,,,,,,,,,,
10/06/2020 14:32:08.048 ,4,,,,,,,,,,,
10/06/2020 14:31:21.035 ,21,,,,,,,,,,,
10/06/2020 14:32:11.591 ,21,,,,,,,,,,,
10/06/2020 14:31:29.681 ,1,,,,,,,,,,,
10/06/2020 14:31:15.175 ,22,,,,,,,,,,,
10/06/2020 14:31:38.106 ,0,,,,,,,,,,,
10/06/2020 14:31:06.589 ,21,,,,,,,,,,,
10/06/2020 14:31:16.932 ,23,,,,,,,,,,,
10/06/2020 14:31:43.384 ,2,,,,,,,,,,,
10/06/2020 14:31:46.918 ,1,,,,,,,,,,,
10/06/2020 14:31:29.412 ,3,,,,,,,,,,,
10/06/2020 14:32:05.669 ,0,,,,,,,,,,,
10/06/2020 14:32:31.543 ,3,,,,,,,,,,,
10/06/2020 14:31:26.021 ,24,,,,,,,,,,,
10/06/2020 14:31:40.631 ,21,,,,,,,,,,,
10/06/2020 14:32:15.612 ,21,,,,,,,,,,,
10/06/2020 14:31:29.430 ,3,,,,,,,,,,,
10/06/2020 14:31:44.212 ,21,,,,,,,,,,,
10/06/2020 14:31:42.822 ,0,,,,,,,,,,,
10/06/2020 14:31:49.476 ,2,,,,,,,,,,,
10/06/2020 14:31:44.567 ,22,,,,,,,,,,,
10/06/2020 14:32:53.700 ,0,,,,,,,,,,,
10/06/2020 14:31:45.105 ,22,,,,,,,,,,,
10/06/2020 14:31:18.208 ,18,,,,,,,,,,,
10/06/2020 14:32:07.207 ,22,,,,,,,,,,,
10/06/2020 14:32:24.443 ,9,,,,,,,,,,,
10/06/2020 14:32:46.105 ,1,,,,,,,,,,,
10/06/2020 14:32:33.085 ,1,,,,,,,,,,,
10/06/2020 14:32:11.479 ,0,,,,,,,,,,,
10/06/2020 14:32:53.321 ,0,,,,,,,,,,,
10/06/2020 14:32:15.278 ,23,,,,,,,,,,,
10/06/2020 14:32:11.308 ,25,,,,,,,,,,,
10/06/2020 14:32:08.278 ,1,,,,,,,,,,,
10/06/2020 14:32:19.149 ,4,,,,,,,,,,,
10/06/2020 14:32:19.391 ,2,,,,,,,,,,,
10/06/2020 14:33:06.550 ,1,,,,,,,,,,,
10/06/2020 14:32:35.362 ,23,,,,,,,,,,,
10/06/2020 14:32:51.163 ,0,,,,,,,,,,,
10/06/2020 14:32:08.998 ,23,,,,,,,,,,,
10/06/2020 14:32:02.581 ,21,,,,,,,,,,,
10/06/2020 14:33:19.496 ,0,,,,,,,,,,,
10/06/2020 14:32:23.469 ,3,,,,,,,,,,,
10/06/2020 14:33:15.064 ,2,,,,,,,,,,,
10/06/2020 14:33:21.477 ,0,,,,,,,,,,,
10/06/2020 14:32:29.864 ,23,,,,,,,,,,,
10/06/2020 14:32:12.020 ,0,,,,,,,,,,,
10/06/2020 14:31:59.512 ,16,,,,,,,,,,,
10/06/2020 14:33:07.013 ,3,,,,,,,,,,,
10/06/2020 14:33:20.033 ,0,,,,,,,,,,,
10/06/2020 14:32:02.875 ,23,,,,,,,,,,,
10/06/2020 14:32:16.317 ,22,,,,,,,,,,,
10/06/2020 14:33:02.286 ,0,,,,,,,,,,,
10/06/2020 14:32:17.648 ,29,,,,,,,,,,,
10/06/2020 14:33:28.723 ,0,,,,,,,,,,,
10/06/2020 14:32:46.485 ,0,,,,,,,,,,,
10/06/2020 14:31:37.242 ,0,,,,,,,,,,,
10/06/2020 14:32:06.476 ,0,,,,,,,,,,,
10/06/2020 14:32:27.841 ,1,,,,,,,,,,,
10/06/2020 14:33:19.893 ,0,,,,,,,,,,,
10/06/2020 14:33:42.074 ,0,,,,,,,,,,,
10/06/2020 14:32:32.561 ,26,,,,,,,,,,,
10/06/2020 14:33:22.840 ,0,,,,,,,,,,,
10/06/2020 14:32:49.411 ,1,,,,,,,,,,,
10/06/2020 14:31:55.015 ,22,,,,,,,,,,,
10/06/2020 14:33:02.883 ,0,,,,,,,,,,,
10/06/2020 14:33:19.510 ,0,,,,,,,,,,,
10/06/2020 14:33:46.349 ,0,,,,,,,,,,,
10/06/2020 14:33:29.138 ,0,,,,,,,,,,,
10/06/2020 14:32:38.740 ,35,,,,,,,,,,,
10/06/2020 14:33:02.319 ,0,,,,,,,,,,,
10/06/2020 14:32:35.834 ,34,,,,,,,,,,,
10/06/2020 14:33:27.083 ,0,,,,,,,,,,,
10/06/2020 14:32:04.847 ,22,,,,,,,,,,,
10/06/2020 14:33:26.193 ,2,,,,,,,,,,,
10/06/2020 14:33:18.071 ,0,,,,,,,,,,,
10/06/2020 14:33:17.661 ,0,,,,,,,,,,,
10/06/2020 14:32:48.997 ,3,,,,,,,,,,,
10/06/2020 14:33:32.395 ,0,,,,,,,,,,,
10/06/2020 14:33:08.479 ,1,,,,,,,,,,,
10/06/2020 14:33:19.833 ,0,,,,,,,,,,,
10/06/2020 14:33:19.856 ,0,,,,,,,,,,,
10/06/2020 14:33:39.451 ,0,,,,,,,,,,,
10/06/2020 14:33:42.347 ,0,,,,,,,,,,,
10/06/2020 14:34:03.209 ,0,,,,,,,,,,,
10/06/2020 14:31:29.115 ,32,,,,,,,,,,,
10/06/2020 14:33:18.474 ,0,,,,,,,,,,,
10/06/2020 14:31:43.494 ,22,,,,,,,,,,,
10/06/2020 14:33:05.479 ,0,,,,,,,,,,,
10/06/2020 14:33:32.060 ,0,,,,,,,,,,,
10/06/2020 14:33:35.202 ,0,,,,,,,,,,,
10/06/2020 14:33:41.499 ,0,,,,,,,,,,,
