Queue Time (ms),Response Time (s),Worker ID
0,1.59,423
0,188.07,422
0,353.65,421
0,2.11,420
0,23.99,323
0,1.87,423
0,23.12,419
0,23.16,58
0,1.22,59
0,22.49,420
0,24.77,60
0,145.57,423
0,1.84,59
0,0.89,61
0,5.19,62
0,1.25,354
0,2.1,355
0,24.73,415
0,20.79,59
0,22.17,61
0,60.46,416
0,204.85,413
0,24.22,62
0,2.55,426
0,24.69,428
0,336.77,361
0,22.07,424
0,128.97,426
0,247.96,411
0,258.71,354
0,21.99,355
0,301.74,356
0,20.36,357
0,3.62,358
0,1.11,359
0,22.49,359
0,1.29,427
0,23.95,323
0,3.53,420
0,1,419
0,1.73,427
0,18.47,415
0,1.46,427
0,0.62,424
0,22.47,427
0,22.41,429
0,24.83,433
0,25.12,432
0,22.35,431
0,1.26,428
0,3.65,323
0,0.8,428
0,1.04,436
0,20.49,435
0,22.94,436
0,1.38,434
0,3.99,434
0,24.4,433
0,20.63,432
0,22.09,434
0,22.41,431
0,22.07,416
0,23,420
0,21.6,419
0,23.8,58
0,14.95,435
0,23.36,59
0,21.21,60
0,22.83,61
0,3.72,433
0,1.18,436
0,1.31,432
0,21,433
0,20.79,436
0,25.94,432
0,1.23,431
0,3.49,435
0,22.07,431
0,4.91,435
0,1.86,434
0,3.73,425
0,2.21,416
0,1.11,434
0,22.01,434
0,2.47,435
0,21.63,425
0,6.54,416
0,2.73,443
0,2.16,435
0,3.58,442
0,1.28,414
0,24.13,435
0,21.67,433
0,23.91,436
0,2.54,416
0,1.41,443
0,20.72,432
0,23.07,431
0,2.69,416
0,23.57,426
0,21.98,443
0,1.21,434
0,4.47,425
0,3.34,434
0,1.38,416
0,3.64,433
0,1.38,435
0,24.02,433
0,0.93,436
0,21.15,436
0,23.92,432
0,3.24,431
0,23.12,435
0,24.35,431
0,3.78,433
0,21.56,434
0,1.1,426
0,22.4,433
0,23.85,436
0,4.61,432
0,3.55,432
0,1.16,431
0,3.8,435
0,1.27,434
0,5,433
0,1.61,432
0,11.8,432
0,1.3,433
0,28.15,436
0,3.79,432
0,1.95,433
0,1.54,433
0,0.26,433
0,1.93,433
0,68.31,433
0,4.75,436
0,2.05,432
0,23.59,431
0,21.71,435
0,26.28,436
0,88.81,432
0,7.27,434
0,25.47,414
0,1.49,413
0,4.99,412
0,26.61,413
0,1.59,434
0,23.82,434
0,25.14,412
0,24.02,411
0,26.31,441
0,1.78,440
0,27.5,439
0,28.98,431
0,28.26,435
0,0.48,440
0,35.39,436
0,5.03,440
0,27.43,423
0,1.75,414
0,28.68,414
0,28.42,413
0,29.24,440
0,94.4,434
0,2.15,422
0,3.92,412
0,1.57,411
0,28.33,422
0,1.52,420
0,33.62,433
0,26.83,436
0,3.62,431
0,1.37,435
0,1.83,431
0,33.32,431
0,0.64,435
0,46.96,433
0,4.09,435
0,1.28,414
0,55.06,436
0,77.56,432
0,111.47,435
0,83.97,414
0,21.67,413
0,102.34,412
0,21.92,411
0,106.21,441
0,129.48,431
0,141.4,440
0,25.86,361
0,19.96,439
0,154.39,423
0,172.28,422
0,151.81,421
0,41.36,420
0,3.76,413
0,1.23,419
0,205.52,419
0,44.27,411
0,1.85,413
0,29.6,58
0,41.31,59
0,208.43,413
0,1.59,433
0,208.23,433
0,227.34,434
0,158.35,439
0,263.12,60
0,0.77,361
0,195.81,436
0,281.9,361
0,198.7,61
0,280.76,62
0,240.03,354
0,272.26,355
0,140.4,356
0,4.64,357
0,2.37,358
0,1.13,359
0,3.67,358
0.07,261.6,359
0,0.26,58
0,3.12,432
0,70.69,446
0,2.03,432
0,3.3,435
0,1.07,451
0,90.63,432
0,1.77,435
0,2.27,451
0,1.81,450
0,8.1,435
0,0.36,431
0,4.73,431
0,1.28,435
0,1.92,451
0,3.8,450
0,1.65,435
0,0.72,431
0,1.61,431
0,0.32,431
0,0.56,411
0,0.33,431
0,1.38,431
0,3.59,411
0,0.3,431
0,3.52,431
0,3.85,431
0,1.96,411
0,0.33,431
0,0.31,411
0,0.36,431
0,0.3,411
0,21.77,431
0,17.88,432
0,21.93,411
0,21.17,454
0,21.09,453
0,20.95,452
0,20.74,441
0,1.94,440
0,23.98,439
0,20.97,440
0,22.04,423
0,24.95,422
0,20.56,421
0,4.37,420
0,2.01,58
0,20.82,59
0,21.55,356
0,21.23,432
0,21.16,420
0,22.52,431
0,20.75,58
0,22.09,419
0,21.02,357
0,21.78,454
0,20.08,411
0,21.38,453
0,22.43,413
0,21.91,452
0,21.31,441
0,22.35,433
0,3.55,440
0,21.21,439
0,1.42,423
0,21.74,358
0,20.54,436
0,23.5,440
0,22.48,423
0,19.9,432
0,22.54,431
0,21.91,459
0,22.03,433
0,20.65,436
0,22.63,434
0,0.29,458
0,20.87,432
0,20.7,465
0,22.47,464
0,20.3,463
0,3.54,462
0,28.67,461
0,79.5,460
0,2.11,458
0,21.11,441
0,21.5,459
0,4.5,440
0,21.33,433
0,1.74,439
0,2.31,436
0,20.77,432
0,2.35,465
0,22.37,436
0,21.56,465
0,19.15,434
0,20.19,464
0,22.36,463
0,20.34,461
0,20.8,433
0,18.47,459
0,2.1,436
0,4.45,432
0,20.88,441
0,22,440
0,20.97,439
0,21.22,423
0,21.6,436
0,21.73,434
0,0.3,432
0,20.39,432
0,5.44,465
0,2.48,464
0,20.85,463
0,20.04,464
0,20.37,461
0,25.41,433
0,22.43,436
0,25.24,432
0,0.29,465
0,21.33,465
0,67.63,434
0,2.46,464
0,22.17,463
0,21.58,459
0,18.39,441
0,0.3,464
0,0.43,461
0,0.37,460
0,0.39,464
0,21.34,464
0,0.32,461
0,0.47,460
0,0.31,461
0,0.29,460
0,20.56,461
0,22.54,460
0,21.98,433
0,20.36,440
0,24.66,436
0,22.4,361
0,0.35,465
0,21.6,432
0,22.72,465
0,20.33,463
0,21.9,459
0,6.58,441
0,22.63,464
0,0.32,439
0,20.3,439
0,23.81,423
0,0.31,422
0,0.43,461
0,18.7,461
0,2.35,460
0,6,433
0,21.48,460
0,20.89,441
0,22.16,440
0,21.3,433
0,21.14,436
0,23.96,432
0,3.66,465
0,1.14,464
0,22.41,464
0,21.34,463
0,22.34,465
0,21.31,461
0,21.15,433
0,16.84,436
0,20.29,434
0,2.48,460
0,23.03,459
0,23.07,441
0,23.06,432
0,23.43,464
0,23.62,463
0,23.39,460
0,23.6,440
0,22.97,361
0,5.77,465
0,2.13,439
0,2.13,423
0,19.52,422
0,24.22,421
0,69.25,439
0,27.84,420
0,2.23,419
0,20.66,423
0,0.26,433
0,23.61,433
0,27.35,436
0,26.85,465
0,34.1,434
0,0.34,461
0,28.79,461
0,24.13,459
0,0.42,441
0,33.78,432
0,25.33,464
0,0.36,463
0,40.29,460
0,0.35,463
0,0.29,441
0,44.66,440
0,0.29,361
0,36.25,463
0,37.47,441
0,0.4,361
0,0.29,361
0,0.31,361
0,25.78,361
0,25.68,423
0,0.12,433
0,5.75,433
0,27.94,436
0,4.7,433
0,1.53,432
0,24.81,433
0,25.76,436
0,0.25,432
0,22.47,432
0,22.8,465
0,24.48,434
0,24.53,464
0,26.78,463
0,23.77,461
0,25.66,460
0,24.64,459
0,26.63,441
0,26.26,440
0,27.97,361
0,2.53,439
0,76.55,423
0,28.01,439
0,28.23,422
0,21.72,421
0,27.05,420
0,26.6,433
0,24.89,432
0,24.52,436
0,29.74,465
0,29.33,434
0,27.07,419
0,28.15,464
0,29.7,463
0,31.92,461
0,33.05,460
0,4.88,459
0,1.79,441
0,32.54,441
0,59.32,440
0,2.2,459
0,6.43,361
0,31.07,421
0,31.4,459
0,33.35,439
0,27.32,433
0,28.57,436
0,27.71,432
0,34.41,465
0,49,434
0,55.99,464
0,69.96,463
0,21.37,361
0,0.24,461
0,83.9,433
0,41.09,461
0,1.22,460
0,43.35,436
0,33.02,432
0,32.88,460
0,0.33,459
0,36.03,459
0,0.18,441
0,97.94,441
0,4.02,465
0,69.06,361
0,1.23,439
0,2.2,423
0,133.01,465
0,3.34,440
0,1.1,439
0,76.03,423
0,22.85,434
0,3.23,432
0,1.15,464
0,21.94,460
0,20.5,461
0,22.56,464
0,21,440
0,21.43,439
0,21.3,422
0,23.14,432
0,20.11,421
0,21.49,459
0,1.56,420
0,25.76,436
0,22.36,420
0,22.66,419
0,0.3,58
0,23.4,59
0,20.08,60
0,0.32,61
0,0.36,58
0,0.33,61
0,21.91,58
0,0.28,61
0,22.29,62
0,2.44,61
0,5.73,354
0,23.78,355
0,1.71,356
0,2.09,357
0,0.37,358
0,5.45,61
0,3.39,356
0,21.58,358
0,2.06,359
0,21.68,357
0,22.47,463
0,3.09,359
0.24,21.85,354
0,22.45,356
1.11,24.14,61
1.61,24.61,359
1.43,21.29,434
1.85,2.13,461
1.99,4.46,461
1.54,22.68,460
0.1,0.39,440
0,2.7,440
0.58,22.65,464
0,19.95,461
0,23.08,439
0,3.56,432
0,21.25,440
0,1.33,459
0,22.03,422
0,21.64,421
0,21.3,459
0,20.54,432
0,22.89,420
0,3.58,436
0,1.33,419
0,20.93,58
0,1.27,419
0,3.67,59
0,25.46,60
0,21.75,436
0,1.93,463
0,2.24,434
0,18.92,433
0,23.21,434
0,21.87,432
0,20.75,464
0,1.33,433
0,1.82,433
0,0.32,433
0,26.07,436
0,3.51,433
0,22.86,478
0,20.81,433
0,1.85,432
0,22.58,432
0,20.7,434
0,0.31,433
0,23.08,436
